host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
219517861,2,191,0,6.551080335043404,29,0,0.0,327,365
82537581,2,95,0,5.521460917862246,5,2,2.0,1,364
63393553,2,209,0,6.359573868672378,2,2,1.3,1,273
204806146,2,103,1,3.8501476017100575,1,7,3.28,1,143
141510360,1,151,1,3.9318256327243257,2,2,1.22,1,102
258058607,3,220,1,4.836281906951478,1,0,0.0,1,90
232251881,3,105,1,3.688879454113936,1,15,6.25,8,0
181233778,0,16,1,3.332204510175204,30,0,0.0,1,68
257282534,2,34,0,5.942799375126701,25,0,0.0,1,353
44260443,1,13,1,4.330733340286331,1,12,5.37,1,60
258057633,2,112,0,6.214608098422191,1,10,6.38,1,194
53720018,2,127,0,5.703782474656201,2,0,0.0,1,0
251859047,1,51,1,4.189654742026425,2,3,2.09,3,126
57247607,1,214,1,5.303304908059076,2,0,0.0,1,69
219517861,2,191,0,5.062595033026967,29,0,0.0,327,340
221839786,2,95,1,4.983606621708336,1,6,4.09,1,287
18327084,2,64,0,5.484796933490655,4,0,0.0,1,83
257982308,2,202,0,5.703782474656201,1,5,3.13,1,61
4592344,2,94,1,3.9889840465642745,3,1,0.86,1,74
219517861,2,191,0,6.551080335043404,29,0,0.0,327,332
219517861,2,73,0,5.513428746164983,2,4,2.35,327,232
258097158,2,112,0,5.7430031878094825,1,12,6.21,1,220
110375726,3,220,0,4.605170185988092,30,1,0.77,1,333
45317760,2,201,1,4.110873864173311,14,3,2.25,3,29
258057196,2,137,0,5.703782474656201,1,8,4.44,1,93
10415735,3,99,0,5.525452939131784,1,1,1.0,2,346
150878611,2,145,0,5.017279836814924,30,11,4.65,1,40
141194319,2,34,0,5.916202062607435,12,0,0.0,1,320
2086035,2,95,0,5.278114659230517,1,9,6.14,2,267
95381568,1,214,1,4.454347296253507,4,3,2.2,1,6
20810101,1,13,1,4.543294782270004,1,2,1.4,2,23
252604696,2,34,1,5.298317366548036,1,0,0.0,20,189
232641412,1,13,1,3.828641396489095,2,0,0.0,1,3
229249302,1,28,1,4.795790545596741,1,16,6.96,1,57
258186526,3,220,0,5.247024072160486,2,10,4.23,1,62
252604696,2,34,1,4.867534450455582,1,3,1.48,20,358
130155462,2,73,0,5.638354669333745,2,11,5.89,1,182
161324994,2,201,1,3.6635616461296463,30,1,0.79,6,43
9583320,1,91,0,5.017279836814924,7,1,1.0,1,0
258202599,2,61,0,4.983606621708336,2,7,3.62,1,0
161496464,1,74,0,4.564348191467836,1,2,0.91,1,362
155299207,1,51,1,3.5263605246161616,30,0,0.0,1,45
6206040,1,13,1,4.189654742026425,1,4,2.35,8,12
31628364,1,214,0,5.3981627015177525,3,4,1.97,1,44
97044757,2,202,0,4.941642422609304,20,0,0.0,2,18
135061108,1,60,0,4.836281906951478,1,0,0.0,2,33
652539,2,202,0,6.2166061010848646,4,2,1.36,1,256
219517861,2,34,0,5.627621113690637,29,0,0.0,327,365
444275,2,95,0,5.198497031265826,3,1,0.61,1,17
219517861,2,191,0,6.551080335043404,29,0,0.0,327,333
219517861,2,137,0,5.093750200806762,29,0,0.0,327,341
225651433,2,73,1,3.970291913552122,25,0,0.0,1,99
258230385,2,35,0,5.176149732573829,30,1,1.0,1,339
257679591,2,137,0,6.2166061010848646,1,5,2.94,1,62
20702874,1,151,1,4.23410650459726,14,0,0.0,1,4
219517861,2,95,0,5.209486152841421,29,0,0.0,327,302
85773188,1,23,0,4.465908118654584,1,10,9.09,1,20
913940,3,166,1,3.4339872044851463,21,0,0.0,1,73
219517861,2,201,0,5.017279836814924,29,0,0.0,327,220
219517861,2,95,0,5.247024072160486,29,0,0.0,327,334
258243498,1,214,1,5.049856007249537,3,1,0.7,3,365
252604696,2,34,1,5.298317366548036,1,2,1.15,20,352
219517861,2,137,0,5.303304908059076,29,0,0.0,327,342
227163,1,214,0,5.602118820879701,3,1,1.0,1,0
252604696,2,34,1,5.298317366548036,1,0,0.0,20,365
252604696,2,34,1,5.298317366548036,1,0,0.0,20,365
252604696,2,34,1,5.298317366548036,1,2,0.81,20,365
252604696,2,34,1,5.298317366548036,1,0,0.0,20,365
252604696,2,34,1,5.298317366548036,1,1,0.57,20,363
252604696,2,34,1,4.867534450455582,1,0,0.0,20,359
252604696,2,34,1,5.010635294096256,1,0,0.0,20,359
252604696,2,34,1,5.010635294096256,1,0,0.0,20,359
219517861,2,73,0,5.552959584921617,2,0,0.0,327,355
219517861,2,95,0,5.225746673713202,29,0,0.0,327,332
252604696,2,34,1,5.010635294096256,1,0,0.0,20,351
252604696,2,34,1,5.010635294096256,1,0,0.0,20,359
252604696,2,34,1,5.075173815233827,1,0,0.0,20,359
252604696,2,34,1,5.075173815233827,1,0,0.0,20,359
252604696,2,34,1,5.393627546352362,1,4,1.82,20,356
252604696,2,34,1,5.075173815233827,1,0,0.0,20,360
252604696,2,34,1,5.393627546352362,1,0,0.0,20,365
646729,1,74,0,5.62040086571715,2,10,5.17,1,298
258265562,3,117,0,4.736198448394496,2,4,1.85,1,0
1346437,3,189,1,3.9318256327243257,7,0,0.0,2,35
98039499,2,201,0,5.521460917862246,5,6,3.27,1,116
219517861,2,95,0,5.209486152841421,29,0,0.0,327,319
219517861,2,137,0,5.25227342804663,29,0,0.0,327,261
258269673,1,214,0,6.39024066706535,2,4,2.79,1,322
98297464,1,81,1,4.23410650459726,5,2,1.71,2,55
48684597,3,123,1,3.9318256327243257,1,10,4.48,4,218
258247777,2,94,1,4.912654885736052,3,5,2.5,3,224
257973120,2,119,0,4.795790545596741,7,3,1.76,1,284
63834320,1,28,1,4.189654742026425,2,8,3.93,1,19
219517861,2,95,0,5.247024072160486,29,0,0.0,327,333
258286476,1,28,0,4.51085950651685,4,2,0.94,1,34
219517861,2,95,0,5.236441962829949,29,0,0.0,327,331
219517861,2,137,0,5.313205979041787,29,0,0.0,327,355
137358866,3,189,1,3.784189633918261,30,0,0.0,103,216
219517861,2,137,0,5.303304908059076,29,0,0.0,327,365
219517861,2,137,0,5.25227342804663,29,0,0.0,327,345
219517861,2,95,0,5.220355825078324,29,0,0.0,327,334
219517861,2,95,0,5.236441962829949,29,0,0.0,327,335
257999795,1,28,1,4.110873864173311,1,6,5.14,1,52
9295237,3,4,1,7.601402334583733,365,0,0.0,2,0
219517861,2,191,0,5.375278407684165,29,0,0.0,327,342
219517861,2,137,0,5.303304908059076,29,0,0.0,327,339
122551862,1,13,1,3.9318256327243257,2,2,0.9,2,8
831185,1,51,0,5.817111159963204,2,1,1.0,3,365
41976386,3,166,1,3.9318256327243257,30,0,0.0,1,36
254104585,1,13,1,4.499809670330265,1,25,10.56,3,160
140630987,3,77,1,4.262679877041316,1,7,3.18,6,326
179336958,2,127,2,4.189654742026425,3,1,1.0,6,353
258413226,2,95,0,5.420534999272286,3,11,5.08,1,152
51596474,1,7,2,2.9444389791664403,9,1,1.0,12,0
51596474,1,7,2,3.1354942159291497,5,0,0.0,12,0
247092108,3,4,0,5.298317366548036,1,12,7.06,3,283
27537930,0,154,2,3.044522437723423,1,0,0.0,1,5
219517861,2,137,0,5.3230099791384085,29,0,0.0,327,326
258217172,1,28,1,4.262679877041316,1,9,4.22,1,262
113927793,2,201,0,5.049856007249537,2,8,3.38,1,0
59642348,1,190,0,4.564348191467836,1,9,9.0,1,106
2961266,3,189,1,4.290459441148391,1,4,4.0,2,25
9975046,0,118,1,4.189654742026425,3,0,0.0,1,0
145878384,1,60,1,4.330733340286331,3,2,1.54,7,245
258013305,1,60,1,3.713572066704308,2,7,4.29,1,0
258389576,2,201,0,6.111467339502679,1,5,2.24,1,164
258460961,2,201,0,5.017279836814924,3,4,1.9,1,315
258461766,3,77,1,4.330733340286331,1,0,0.0,1,365
44803585,2,127,0,5.707110264748875,1,4,1.85,1,235
258247777,2,94,1,4.912654885736052,3,6,2.86,3,247
258247777,2,94,1,4.912654885736052,5,1,0.64,3,320
24890474,2,35,0,5.707110264748875,2,5,2.42,1,231
16072483,3,54,1,3.4339872044851463,2,5,2.31,1,11
258536261,1,52,0,4.61512051684126,2,11,5.69,1,179
185974751,2,202,1,3.8918202981106265,5,1,0.5,1,0
258551028,1,17,1,3.713572066704308,5,4,1.74,1,0
106627,2,197,0,6.621405651764134,7,0,0.0,1,22
11522108,1,151,0,5.017279836814924,3,4,2.73,1,130
7817764,1,214,2,3.9318256327243257,3,0,0.0,1,16
5317044,1,214,0,4.700480365792417,45,0,0.0,1,62
258589420,3,164,1,4.04305126783455,1,12,5.37,7,179
258596027,3,117,0,5.298317366548036,2,6,3.46,1,316
59782332,2,64,0,4.795790545596741,3,4,1.82,1,0
258518165,3,11,1,4.394449154672439,1,0,0.0,1,289
258118351,1,20,0,4.564348191467836,18,2,1.62,2,38
250207981,2,202,1,3.9318256327243257,14,1,0.42,1,15
4711282,2,206,1,4.262679877041316,1,11,4.93,1,97
32615118,2,95,1,4.709530201312334,5,3,1.76,1,331
258273798,2,209,0,5.560681631015528,1,10,5.45,1,32
258599553,2,112,0,5.25227342804663,1,4,2.14,1,144
125320407,3,71,1,6.775366090936392,2,0,0.0,5,365
258243498,1,214,1,4.61512051684126,1,4,2.03,3,365
254637078,1,91,0,5.303304908059076,1,2,2.0,1,229
17842194,1,51,1,4.61512051684126,2,0,0.0,2,21
78113383,1,51,0,4.394449154672439,10,0,0.0,3,258
258139060,2,95,0,5.521460917862246,1,9,5.29,1,88
258412458,1,214,0,5.707110264748875,2,3,1.84,1,25
258635350,4,143,0,5.017279836814924,2,0,0.0,1,0
779474,2,206,0,4.859812404361672,3,9,4.66,1,236
243639488,1,60,1,4.795790545596741,2,3,2.0,1,180
141713689,2,34,0,4.90527477843843,7,3,2.65,1,13
41124793,2,95,0,5.966146739123692,1,1,1.0,1,0
258647286,1,26,1,3.6635616461296463,2,0,0.0,1,176
69339916,2,94,1,4.262679877041316,1,3,2.57,1,71
161047916,2,34,0,5.942799375126701,14,3,1.8,1,321
155299284,1,13,1,4.330733340286331,1,14,7.12,1,0
49216953,4,126,0,4.7535901911063645,2,2,2.0,1,231
258133009,2,137,0,5.480638923341991,1,8,4.53,1,140
258661548,1,214,0,4.948759890378168,1,9,3.86,1,200
20944981,2,209,0,5.198497031265826,2,4,2.4,1,22
195863013,2,202,1,3.828641396489095,3,3,2.05,1,2
241676154,4,88,1,3.4011973816621555,21,0,0.0,2,281
258671946,0,118,1,3.332204510175204,2,7,3.5,1,60
17770682,0,96,0,4.262679877041316,40,0,0.0,1,0
258682005,3,166,0,5.351858133476067,7,2,1.13,1,142
257889696,2,178,0,6.214608098422191,4,5,2.73,1,194
6466170,2,127,1,4.700480365792417,60,0,0.0,1,327
257997585,2,127,1,4.867534450455582,7,9,4.03,1,128
251852817,2,61,2,4.110873864173311,1,5,2.31,7,90
257892281,2,201,0,5.703782474656201,4,9,5.0,1,170
29032861,1,13,0,5.017279836814924,3,2,1.2,1,14
4521174,1,51,0,4.948759890378168,30,0,0.0,3,73
133465194,1,214,0,4.553876891600541,7,1,0.57,1,0
125398274,1,214,0,5.707110264748875,3,4,2.07,2,0
258769304,2,178,0,5.081404364984463,4,4,2.45,1,21
110146823,2,35,0,5.303304908059076,2,5,2.94,1,298
247584029,1,13,0,4.890349128221754,30,1,0.94,1,191
34648989,1,51,0,4.584967478670572,6,0,0.0,1,101
250825715,2,35,1,4.219507705176107,1,0,0.0,3,39
24413996,2,127,1,5.981414211254481,2,0,0.0,1,0
3577413,2,73,0,4.941642422609304,7,2,0.92,1,1
258795923,1,89,0,4.867534450455582,3,4,3.0,1,167
47572575,1,51,0,4.61512051684126,2,9,4.09,1,5
19344148,1,91,1,4.189654742026425,2,15,6.92,1,65
9070754,2,94,1,3.9318256327243257,10,0,0.0,1,55
236839319,2,115,1,3.951243718581428,30,0,0.0,3,35
219517861,2,73,0,4.875197323201151,29,0,0.0,327,338
236839319,2,115,1,4.0943445622221,30,0,0.0,3,35
241565326,3,220,1,3.9318256327243257,1,16,7.06,2,81
258818973,1,23,1,4.02535169073515,2,6,6.0,1,50
17017530,1,214,1,4.499809670330265,1,1,1.0,1,188
258824466,3,189,1,4.110873864173311,2,6,2.81,1,180
258826234,1,51,0,5.170483995038151,7,1,0.63,1,35
6655776,2,130,1,4.454347296253507,2,11,5.79,1,9
258831812,3,166,0,5.14166355650266,7,0,0.0,1,126
257390100,2,202,1,4.110873864173311,1,9,4.58,1,0
180991373,3,77,1,3.9318256327243257,1,0,0.0,5,23
219517861,2,73,0,4.875197323201151,29,0,0.0,327,246
219517861,2,73,0,4.61512051684126,29,1,0.88,327,358
19903807,0,134,0,4.795790545596741,3,5,2.5,3,45
790288,2,130,0,5.303304908059076,1,0,0.0,1,11
19109608,3,4,1,4.564348191467836,7,0,0.0,3,356
6302448,1,13,0,4.795790545596741,2,0,0.0,1,40
258844868,2,34,0,4.867534450455582,1,19,8.38,1,5
258248138,1,28,1,4.262679877041316,1,5,2.54,2,179
258848718,2,202,0,5.442417710521793,30,0,0.0,1,36
23831365,2,144,0,5.525452939131784,10,1,0.79,1,18
218417875,3,166,1,4.110873864173311,1,10,4.41,1,365
258248138,1,28,1,3.9318256327243257,1,4,1.88,2,160
219517861,2,201,0,5.017279836814924,29,0,0.0,327,221
10714931,1,51,2,3.218875824868201,5,7,3.33,4,14
132065326,1,13,1,4.382026634673881,3,1,1.0,1,83
101856518,2,202,0,5.198497031265826,3,0,0.0,1,0
64487276,2,61,0,5.886104031450156,5,4,3.33,1,193
219517861,2,73,0,5.19295685089021,29,0,0.0,327,340
256921050,2,35,0,4.912654885736052,6,3,2.2,2,333
219517861,2,95,0,5.247024072160486,29,0,0.0,327,324
258892159,2,112,0,5.703782474656201,1,0,0.0,1,20
219517861,2,73,0,4.61512051684126,29,0,0.0,327,351
254104585,1,13,1,4.262679877041316,2,12,5.54,3,349
257813708,2,64,0,5.525452939131784,3,6,3.27,1,162
257897148,2,34,0,6.214608098422191,5,6,3.46,1,132
258753303,2,73,0,5.707110264748875,3,7,3.89,1,231
133588507,3,105,0,4.174387269895637,3,6,3.05,1,37
17831516,2,61,0,3.58351893845611,30,0,0.0,1,235
254104585,1,13,1,4.0943445622221,1,22,10.31,3,347
116674915,1,214,1,4.248495242049359,6,2,1.46,1,4
258978893,1,51,0,4.795790545596741,4,4,2.5,1,64
257674218,2,34,0,5.857933154483459,6,5,5.0,1,41
17655984,2,73,0,5.1298987149230735,4,0,0.0,1,29
258249038,2,202,0,6.380122536899765,5,4,4.0,1,109
258001528,2,127,0,5.786897381366708,4,4,2.79,1,157
92204575,1,13,1,4.158883083359672,1,1,0.7,1,0
131647128,2,95,0,5.583496308781699,30,0,0.0,25,290
33036193,2,64,1,4.61512051684126,3,0,0.0,2,52
107434423,2,64,0,5.605802066295998,30,0,0.0,232,323
258251034,1,182,0,5.170483995038151,2,2,1.15,1,14
107434423,2,64,0,5.605802066295998,30,0,0.0,232,334
107434423,2,64,0,5.655991810819852,30,0,0.0,232,43
20500770,2,64,0,5.303304908059076,3,4,1.97,1,4
94111558,2,95,0,6.1092475827643655,5,5,3.26,1,222
258800798,2,95,0,5.303304908059076,1,9,4.58,1,190
31367619,1,13,1,4.61512051684126,3,0,0.0,1,89
107434423,2,64,0,5.700443573390687,30,0,0.0,232,301
206094855,1,28,1,4.330733340286331,10,0,0.0,1,69
222049462,3,171,1,4.110873864173311,1,14,6.46,2,88
219517861,2,191,0,6.551080335043404,29,0,0.0,327,333
95570540,4,148,1,4.189654742026425,1,1,1.0,3,179
22070428,3,68,1,4.02535169073515,1,1,0.5,1,35
219517861,2,191,0,6.551080335043404,29,0,0.0,327,220
544721,1,214,0,5.262690188904886,1,0,0.0,1,8
219517861,2,73,0,6.551080335043404,29,0,0.0,327,337
29659188,1,158,0,5.634789603169249,2,11,5.69,1,112
19903807,0,134,0,4.795790545596741,3,1,1.0,3,45
219517861,2,73,0,6.551080335043404,29,0,0.0,327,333
70155821,2,209,0,5.860786223465865,3,1,0.81,1,12
219517861,2,127,0,5.384495062789089,29,0,0.0,327,343
50597569,2,95,1,4.727387818712341,2,7,3.39,1,1
259063599,1,20,0,4.795790545596741,1,3,1.29,1,177
259066380,2,64,0,5.159055299214529,12,0,0.0,1,0
256235740,1,51,2,3.828641396489095,2,0,0.0,3,365
145878384,1,60,1,4.709530201312334,3,0,0.0,7,320
109843377,1,13,2,3.258096538021482,7,0,0.0,2,88
258159396,2,202,0,6.084499413075172,5,6,3.1,1,136
259076960,1,214,1,3.912023005428146,2,2,1.4,1,16
219548549,1,51,1,4.605170185988092,1,3,1.34,2,365
259078758,3,97,1,5.170483995038151,1,0,0.0,3,89
219517861,2,191,0,5.043425116919247,29,0,0.0,327,343
259087876,2,191,0,6.478509642208569,1,3,1.58,7,126
120804342,1,13,0,5.513428746164983,2,6,3.53,2,346
21010752,2,64,1,4.948759890378168,4,0,0.0,2,8
114828297,1,13,1,4.836281906951478,1,1,0.45,1,5
46081317,3,4,1,4.02535169073515,25,0,0.0,3,199
224317184,2,103,1,4.51085950651685,3,0,0.0,8,255
234274506,1,52,1,3.58351893845611,1,7,3.62,1,158
257869899,2,201,0,5.942799375126701,6,3,2.05,1,123
257876445,2,64,0,5.703782474656201,6,0,0.0,1,140
3270796,1,214,1,4.262679877041316,2,7,3.62,2,55
3270796,1,214,0,5.198497031265826,2,0,0.0,2,10
219517861,2,34,0,5.3471075307174685,29,0,0.0,327,365
219517861,2,191,0,5.075173815233827,29,0,0.0,327,220
219517861,2,73,0,6.139884552226255,2,0,0.0,327,289
219517861,2,191,0,5.3981627015177525,29,0,0.0,327,333
219517861,2,95,0,5.236441962829949,29,0,0.0,327,331
219517861,2,191,0,5.375278407684165,29,0,0.0,327,338
219517861,2,191,0,5.075173815233827,29,0,0.0,327,221
219517861,2,73,0,4.875197323201151,29,0,0.0,327,337
137358866,2,61,1,3.6635616461296463,30,0,0.0,103,0
3635302,1,28,1,4.51085950651685,3,1,0.6,3,1
9811865,1,91,0,5.303304908059076,2,1,1.0,1,0
218511760,1,89,0,4.948759890378168,1,0,0.0,1,0
240239465,3,185,1,3.713572066704308,2,0,0.0,2,84
258250399,2,201,0,5.991464547107982,5,3,3.0,1,135
252440873,3,11,1,3.713572066704308,31,0,0.0,1,69
2463994,2,145,0,5.303304908059076,1,1,0.54,1,0
1478269,1,13,0,4.51085950651685,6,1,1.0,2,0
19903807,0,134,0,4.983606621708336,3,1,0.64,3,48
236425271,2,95,0,5.25227342804663,1,6,2.95,1,299
258589420,3,164,1,4.07753744390572,1,12,5.45,7,179
221634296,2,64,0,5.834810737062605,2,4,2.31,1,274
236018119,3,160,0,5.170483995038151,1,0,0.0,3,0
51027036,2,201,0,5.638354669333745,3,0,0.0,1,45
258589420,3,164,1,4.07753744390572,1,6,2.73,7,176
259207391,3,105,1,5.017279836814924,1,4,2.26,3,356
8500390,1,28,1,4.51085950651685,2,3,1.8,1,0
258589420,3,164,1,3.9889840465642745,1,12,5.37,7,180
78312516,2,94,0,5.703782474656201,4,2,0.91,1,4
258589420,3,164,1,3.9889840465642745,1,11,4.93,7,176
131647128,2,202,0,5.25227342804663,30,2,1.36,25,322
259229690,3,220,0,5.19295685089021,1,5,2.59,4,23
131647128,2,202,0,5.25227342804663,30,0,0.0,25,181
62014210,1,91,0,6.55250788703459,15,0,0.0,1,24
34209884,1,28,1,3.912023005428146,3,1,0.75,1,158
29582232,1,74,0,4.454347296253507,3,5,5.0,5,113
131647128,2,202,0,5.25227342804663,30,1,0.53,25,189
157068054,2,61,1,3.912023005428146,3,8,4.07,1,16
70528858,1,175,1,3.9318256327243257,2,7,3.82,1,124
7505535,3,166,1,5.010635294096256,1,0,0.0,1,180
258589420,3,164,1,4.394449154672439,1,11,5.0,7,179
233270180,2,34,1,4.454347296253507,30,1,0.48,1,69
18270302,2,201,1,4.553876891600541,4,2,1.3,2,77
250689404,2,95,1,4.564348191467836,3,9,4.58,1,94
246887851,3,68,1,3.7612001156935615,2,6,2.77,1,292
41213523,2,64,0,5.525452939131784,2,4,1.88,1,0
4852748,2,94,1,4.983606621708336,3,1,0.63,6,365
247092108,3,4,1,4.382026634673881,1,2,1.05,3,281
257406510,2,75,0,5.966146739123692,4,4,2.26,1,65
259078758,3,97,1,3.9318256327243257,1,5,3.0,3,89
259261655,3,4,0,5.017279836814924,1,7,3.18,1,25
247092108,3,4,1,4.709530201312334,1,0,0.0,3,0
259078758,3,97,1,3.9318256327243257,1,4,1.76,3,89
5588820,2,34,0,5.075173815233827,3,4,2.93,1,1
219517861,2,73,0,4.875197323201151,29,0,0.0,327,361
23436595,1,91,1,4.127134385045092,1,5,3.06,2,138
219517861,2,73,0,5.19295685089021,29,1,1.0,327,339
259282634,0,131,1,4.875197323201151,1,0,0.0,1,180
34689714,2,95,1,4.795790545596741,1,10,4.76,5,357
5007316,2,34,0,5.278114659230517,1,6,2.77,1,2
7931702,1,214,1,4.262679877041316,1,2,1.2,1,0
164907052,2,61,1,3.828641396489095,14,0,0.0,1,2
251859047,1,51,1,4.330733340286331,2,2,2.0,3,158
6556741,1,13,1,4.330733340286331,2,3,1.84,4,22
259307063,1,28,1,4.343805421853684,2,11,6.23,1,102
134762059,1,30,1,3.9318256327243257,1,2,0.88,2,365
175166282,2,73,0,5.3981627015177525,30,0,0.0,1,49
3203693,1,214,0,4.61512051684126,6,1,1.0,1,7
207795404,2,95,0,4.955827057601261,30,0,0.0,2,115
259357065,2,127,1,5.170483995038151,3,0,0.0,1,0
255697979,1,53,0,5.303304908059076,30,0,0.0,2,365
255697979,1,53,0,5.303304908059076,30,0,0.0,2,334
30686388,2,127,0,5.484796933490655,4,1,1.0,1,19
259380331,2,94,1,4.61512051684126,3,8,3.87,1,359
1413085,2,86,0,5.017279836814924,14,0,0.0,1,0
6600505,1,13,1,4.110873864173311,6,0,0.0,2,67
259393574,1,19,0,5.209486152841421,4,0,0.0,1,70
19201987,2,206,1,4.02535169073515,2,2,2.0,1,86
65770853,1,41,1,4.02535169073515,2,1,0.51,1,11
259229690,3,220,0,5.017279836814924,1,4,2.07,4,56
234623462,3,77,0,6.535241271013659,3,0,0.0,1,365
34741551,3,117,0,4.820281565605037,30,0,0.0,1,0
10166570,2,64,0,5.442417710521793,1,1,0.5,1,0
259229690,3,220,0,5.19295685089021,1,5,2.54,4,76
2123674,1,175,1,4.262679877041316,3,0,0.0,1,83
68869481,1,85,0,5.198497031265826,10,3,2.09,1,5
259229690,3,220,0,5.19295685089021,1,4,2.22,4,75
87573942,2,201,0,5.017279836814924,7,1,1.0,1,93
259459612,1,214,0,5.484796933490655,2,2,1.4,1,0
95570540,4,148,0,4.875197323201151,1,1,1.0,3,363
259468466,2,119,1,4.499809670330265,4,12,6.67,2,168
259087876,2,127,1,5.017279836814924,1,8,4.21,7,50
42916011,3,189,1,4.48863636973214,8,0,0.0,2,363
20906077,2,94,0,5.111987788356544,4,3,1.55,1,0
205386178,2,191,0,5.081404364984463,2,1,1.0,1,4
61924400,2,61,0,5.940171252720432,4,5,3.06,1,219
178924110,0,102,1,3.610917912644224,1,9,4.09,2,97
256743247,3,11,1,3.49650756146648,2,7,5.68,2,302
259087876,2,191,1,5.303304908059076,1,5,2.42,7,51
62066342,2,94,1,4.59511985013459,1,2,0.94,2,1
89599593,4,180,1,4.605170185988092,1,2,2.0,1,176
6556741,1,13,1,4.189654742026425,3,1,0.5,4,31
4852748,2,94,1,4.7535901911063645,3,0,0.0,6,365
38216858,2,73,1,5.602118820879701,1,0,0.0,4,362
137358866,3,220,1,4.007333185232471,30,0,0.0,103,10
85165113,1,13,0,4.61512051684126,3,3,1.73,2,120
259491984,1,23,1,4.61512051684126,1,0,0.0,1,362
231727934,2,73,0,5.442417710521793,5,1,0.65,1,43
38216858,2,73,1,5.602118820879701,1,0,0.0,4,365
6080024,1,74,1,4.330733340286331,1,3,1.64,1,0
259505436,1,214,1,4.454347296253507,2,3,1.53,1,83
40038018,2,127,0,6.1092475827643655,5,2,1.0,1,132
258580215,2,201,0,5.991464547107982,6,3,2.5,1,93
34643568,2,61,1,4.454347296253507,3,4,3.0,6,90
87020760,1,28,0,4.61512051684126,3,4,2.22,1,26
179857032,1,190,0,4.418840607796598,3,2,1.11,1,0
259544961,2,94,1,4.189654742026425,3,3,1.8,1,56
76679800,2,112,1,4.61512051684126,28,1,0.46,2,51
53254710,2,34,1,4.454347296253507,2,4,1.9,1,76
877452,1,151,1,4.564348191467836,5,0,0.0,1,0
259262728,2,95,0,5.673323267171493,3,4,2.45,1,23
48859528,1,13,0,5.25227342804663,3,2,1.43,1,0
219738858,2,64,0,4.795790545596741,365,4,1.9,5,305
104084124,2,201,0,5.087596335232384,2,9,4.15,1,317
107434423,2,197,0,5.723585101952381,30,0,0.0,232,309
107434423,2,197,0,5.598421958998375,30,0,0.0,232,235
57412032,2,201,0,4.736198448394496,30,0,0.0,1,192
91263364,2,94,1,4.912654885736052,4,0,0.0,1,66
27973267,2,206,0,6.39024066706535,2,4,2.35,5,39
244229787,2,209,0,5.525452939131784,2,1,0.88,1,61
257867265,2,201,0,5.703782474656201,5,3,1.91,1,119
35645401,1,214,1,4.248495242049359,3,1,0.52,1,0
191407795,3,123,0,5.010635294096256,2,0,0.0,1,327
257999371,2,201,0,5.298317366548036,5,9,4.66,1,164
259474660,2,86,0,5.991464547107982,5,6,3.27,1,182
221645033,1,28,1,3.9318256327243257,1,1,0.45,5,328
258035043,1,13,1,3.8918202981106265,1,14,6.36,2,249
258577680,2,201,0,5.902633333401366,6,2,1.33,1,101
27973267,2,206,1,4.330733340286331,1,9,5.19,5,84
27973267,2,206,1,5.017279836814924,1,4,2.31,5,160
185401573,4,187,1,3.9318256327243257,1,10,5.0,1,179
27973267,2,206,1,5.017279836814924,1,7,5.12,5,185
259623238,2,201,0,5.303304908059076,3,0,0.0,1,0
258221896,2,201,0,5.525452939131784,6,7,3.56,1,100
27973267,2,206,1,5.017279836814924,1,9,5.19,5,188
259623647,2,94,1,5.017279836814924,4,0,0.0,1,88
23458616,2,201,1,5.860786223465865,4,4,2.67,1,143
257837216,2,202,0,5.817111159963204,5,5,3.19,1,221
178924110,0,102,1,3.713572066704308,1,11,5.08,2,121
166700941,2,127,0,5.991464547107982,5,8,3.81,1,145
259630588,1,214,1,4.61512051684126,1,28,14.0,2,20
258754678,2,73,0,5.771441123130016,2,7,4.2,1,189
259447786,2,130,0,5.017279836814924,2,4,2.55,1,101
48146336,2,95,0,4.795790545596741,30,1,1.0,20,340
247013511,3,104,0,4.248495242049359,2,3,1.5,6,36
95688223,1,158,0,5.525452939131784,4,6,5.29,1,92
234270791,1,28,1,4.174387269895637,3,1,0.63,3,178
258783968,2,73,0,5.831882477283517,2,1,1.0,1,302
233831164,1,159,1,3.713572066704308,3,0,0.0,1,11
137358866,3,220,1,3.871201010907891,30,0,0.0,103,246
259483928,3,84,1,3.912023005428146,1,1,0.79,1,70
3414140,1,182,0,4.787491742782046,3,6,4.86,1,45
137358866,3,4,1,3.8918202981106265,30,0,0.0,103,242
95570540,4,148,1,4.189654742026425,1,1,1.0,3,364
37149108,2,127,0,5.525452939131784,3,0,0.0,1,364
259087876,2,127,1,5.786897381366708,1,6,3.21,7,67
15546865,2,95,0,6.186208623900494,5,2,1.46,1,240
257035928,1,13,0,4.709530201312334,3,4,4.0,1,252
69720852,2,178,1,4.7535901911063645,7,1,1.0,3,59
221275418,1,13,1,4.02535169073515,2,7,3.44,3,360
259683532,3,166,0,4.605170185988092,3,10,5.26,1,152
6279234,2,94,0,5.003946305945459,4,1,1.0,1,8
21040187,2,206,0,4.564348191467836,7,1,0.77,1,25
241322481,2,34,0,5.707110264748875,3,6,3.4,1,180
259690766,0,16,1,4.564348191467836,2,4,2.35,1,325
